,Unnamed: 0,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,npxg_xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches
106,106,Zeki Çelik,tr TUR,DF,Lille,23-362,1997,17,16,1332,14.8,1,1,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,2.1,2.4,0.02,0.14,0.16,0.02,0.16,Matches
107,107,Bersant Celina,xk KVX,"MF,FW",Dijon,24-157,1996,20,15,1393,15.5,0,4,0,0,0,3,0,0.0,0.26,0.26,0.0,0.26,0.8,0.8,2.4,3.2,0.05,0.15,0.21,0.05,0.21,Matches
108,108,Fabien Centonze,fr FRA,DF,Metz,25-028,1996,23,23,2070,23.0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,1.9,0.03,0.06,0.08,0.03,0.08,Matches
109,109,Fouad Chafik,ma MAR,DF,Dijon,34-120,1986,14,11,981,10.9,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.01,0.02,0.02,0.01,0.02,Matches
110,110,Mehdi Chahiri,ma MAR,"FW,MF",Strasbourg,24-203,1996,18,8,720,8.0,2,0,2,0,0,0,0,0.25,0.0,0.25,0.25,0.25,1.7,1.7,1.2,2.9,0.22,0.15,0.37,0.22,0.37,Matches
111,111,Aníbal Chalá,ec ECU,DF,Dijon,24-280,1996,6,5,394,4.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches
112,112,Trevoh Chalobah,eng ENG,"MF,DF",Lorient,21-223,1999,15,11,1047,11.6,1,0,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,0.6,0.6,0.1,0.7,0.05,0.01,0.06,0.05,0.06,Matches
113,113,Gaëtan Charbonnier,fr FRA,"MF,FW",Brest,32-048,1988,24,9,884,9.8,4,1,3,1,1,2,0,0.41,0.1,0.51,0.31,0.41,4.7,4.0,1.9,5.9,0.48,0.19,0.68,0.4,0.6,Matches
114,114,Brendan Chardonnet,fr FRA,DF,Brest,26-053,1994,19,16,1456,16.2,1,0,1,0,0,2,1,0.06,0.0,0.06,0.06,0.06,1.2,1.2,0.3,1.6,0.08,0.02,0.1,0.08,0.1,Matches
115,115,Xavier Chavalerin,fr FRA,MF,Reims,29-343,1991,17,16,1389,15.4,0,2,0,0,0,6,0,0.0,0.13,0.13,0.0,0.13,0.9,0.9,1.6,2.5,0.06,0.11,0.16,0.06,0.16,Matches
116,116,Pape Cheikh Diop,sn SEN,MF,Dijon,23-189,1997,19,12,1018,11.3,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.03,0.06,0.09,0.03,0.09,Matches
117,117,Rayan Cherki,fr FRA,"FW,MF",Lyon,17-180,2003,17,3,431,4.8,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.4,0.1,0.2,0.3,0.1,0.3,Matches
118,118,Pedro Chirivella,es ESP,MF,Nantes,23-266,1997,18,13,1114,12.4,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.4,0.6,0.01,0.03,0.05,0.01,0.05,Matches
119,119,Joris Chotard,fr FRA,MF,Montpellier,19-142,2001,18,8,777,8.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.06,0.03,0.08,0.06,0.08,Matches
120,120,Mounir Chouiar,fr FRA,"FW,MF",Dijon,22-021,1999,18,11,1041,11.6,0,2,0,0,1,4,0,0.0,0.17,0.17,0.0,0.17,1.6,0.9,1.7,2.6,0.14,0.15,0.29,0.08,0.22,Matches
121,121,Sébastien Cibois,fr FRA,GK,Brest,22-348,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
122,122,Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,22-252,1998,16,7,702,7.8,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,1.3,1.3,0.7,2.0,0.17,0.09,0.26,0.17,0.26,Matches
123,123,Jonathan Clauss,fr FRA,DF,Lens,28-141,1992,19,16,1367,15.2,0,2,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,0.9,0.9,2.7,3.6,0.06,0.18,0.23,0.06,0.23,Matches
124,124,Marcus Coco,fr FRA,"MF,FW",Nantes,24-234,1996,21,13,1128,12.5,0,2,0,0,0,4,0,0.0,0.16,0.16,0.0,0.16,0.8,0.8,1.0,1.8,0.07,0.08,0.14,0.07,0.14,Matches
125,125,Racine Coly,sn SEN,DF,Nice,25-067,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
126,126,Daniel Congré,fr FRA,DF,Montpellier,35-314,1985,24,24,2129,23.7,2,0,2,0,0,4,0,0.08,0.0,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.04,0.0,0.05,0.04,0.05,Matches
127,127,Sébastien Corchia,fr FRA,DF,Nantes,30-104,1990,15,14,1281,14.2,0,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,0.5,0.5,1.2,1.7,0.04,0.08,0.12,0.04,0.12,Matches
128,128,Maxwel Cornet,ci CIV,"DF,FW",Lyon,24-139,1996,22,19,1569,17.4,1,4,1,0,0,5,0,0.06,0.23,0.29,0.06,0.29,1.9,1.9,3.0,4.9,0.11,0.17,0.28,0.11,0.28,Matches
129,129,David Pereira da Costa,pt POR,"MF,DF",Lens,20-039,2001,3,0,34,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
130,130,Benoît Costil,fr FRA,GK,Bordeaux,33-225,1987,24,24,2160,24.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
131,131,Kalifa Coulibaly,ml MLI,FW,Nantes,29-176,1991,8,5,471,5.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,1.2,0.22,0.01,0.23,0.22,0.23,Matches
132,132,Lassana Coulibaly,ml MLI,MF,Angers,24-309,1996,21,11,1144,12.7,1,1,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,0.5,0.5,0.9,1.5,0.04,0.07,0.11,0.04,0.11,Matches
133,133,Senou Coulibaly,ml MLI,DF,Dijon,26-162,1994,9,9,788,8.8,2,0,2,0,0,3,1,0.23,0.0,0.23,0.23,0.23,0.6,0.6,0.0,0.6,0.07,0.0,0.07,0.07,0.07,Matches
134,134,Nicolas Cozza,fr FRA,DF,Montpellier,22-036,1999,11,7,683,7.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03,Matches
135,135,Adrián Cubas,py PAR,MF,Nîmes,24-267,1996,17,17,1405,15.6,1,0,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,0.2,0.2,0.4,0.6,0.01,0.02,0.04,0.01,0.04,Matches
136,136,Mickaël Cuisance,fr FRA,MF,Marseille,21-181,1999,15,9,807,9.0,0,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.6,0.6,0.6,1.2,0.06,0.07,0.13,0.06,0.13,Matches
137,137,Damien Da Silva,fr FRA,DF,Rennes,32-272,1988,19,19,1707,19.0,4,0,4,0,0,4,0,0.21,0.0,0.21,0.21,0.21,1.5,1.5,0.6,2.1,0.08,0.03,0.11,0.08,0.11,Matches
138,138,Colin Dagba,fr FRA,DF,Paris S-G,22-157,1998,16,9,889,9.9,1,2,1,0,0,3,0,0.1,0.2,0.3,0.1,0.3,0.3,0.3,0.8,1.1,0.03,0.08,0.11,0.03,0.11,Matches
139,139,Flavius Daniliuc,at AUT,DF,Nice,19-292,2001,15,10,1016,11.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.05,0.01,0.06,0.05,0.06,Matches
140,140,Dante,br BRA,DF,Nice,37-118,1983,9,9,774,8.6,2,1,2,0,0,2,0,0.23,0.12,0.35,0.23,0.35,0.6,0.6,0.2,0.8,0.07,0.02,0.09,0.07,0.09,Matches
141,141,Jonathan David,ca CAN,FW,Lille,21-030,2000,24,17,1389,15.4,7,1,7,0,0,0,0,0.45,0.06,0.52,0.45,0.52,6.6,6.6,2.3,8.8,0.43,0.15,0.57,0.43,0.57,Matches
142,142,Mattia De Sciglio,it ITA,DF,Lyon,28-116,1992,16,7,727,8.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.2,0.01,0.14,0.14,0.01,0.14,Matches
143,143,Thibault De Smet,be BEL,DF,Reims,22-253,1998,6,5,393,4.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.09,0.09,0.0,0.09,Matches
144,144,Lucas Deaux,fr FRA,"MF,DF",Nîmes,32-049,1988,15,14,1237,13.7,1,0,1,0,0,4,1,0.07,0.0,0.07,0.07,0.07,0.8,0.8,0.4,1.2,0.06,0.03,0.09,0.06,0.09,Matches
145,145,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,35-200,1985,14,13,1068,11.9,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.3,2.7,0.12,0.11,0.23,0.12,0.23,Matches
146,146,Romain Del Castillo,fr FRA,"MF,FW",Rennes,24-321,1996,13,5,468,5.2,0,3,0,0,0,0,0,0.0,0.58,0.58,0.0,0.58,1.0,1.0,1.6,2.5,0.19,0.3,0.49,0.19,0.49,Matches
147,147,Thomas Delaine,fr FRA,DF,Metz,28-326,1992,13,11,1052,11.7,0,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,0.4,0.4,0.7,1.0,0.03,0.06,0.09,0.03,0.09,Matches
148,148,Jonathan Delaplace,fr FRA,DF,Lorient,34-330,1986,14,8,757,8.4,0,1,0,0,0,1,1,0.0,0.12,0.12,0.0,0.12,0.1,0.1,1.6,1.7,0.01,0.2,0.21,0.01,0.21,Matches
149,149,Andy Delort,dz ALG,FW,Montpellier,29-127,1991,19,19,1556,17.3,9,6,9,0,0,4,0,0.52,0.35,0.87,0.52,0.87,5.7,5.7,4.0,9.6,0.33,0.23,0.56,0.33,0.56,Matches
150,150,Moussa Dembélé,fr FRA,FW,Lyon,24-216,1996,16,6,677,7.5,1,0,1,0,0,3,0,0.13,0.0,0.13,0.13,0.13,3.8,3.8,0.7,4.5,0.51,0.09,0.59,0.51,0.59,Matches
151,151,Jason Denayer,be BEL,DF,Lyon,25-230,1995,20,20,1699,18.9,1,0,1,0,0,0,0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.0,0.5,0.03,0.0,0.03,0.03,0.03,Matches
152,152,Kevin Denkey,tg TOG,FW,Nîmes,20-075,2000,10,6,524,5.8,1,1,1,0,0,3,0,0.17,0.17,0.34,0.17,0.34,1.8,1.8,0.6,2.3,0.31,0.1,0.4,0.31,0.4,Matches
153,153,Memphis Depay,nl NED,FW,Lyon,27-000,1994,24,20,1813,20.1,13,6,7,6,6,1,0,0.65,0.3,0.94,0.35,0.65,11.5,6.9,7.9,14.9,0.57,0.39,0.96,0.34,0.74,Matches
154,154,Ángel Di María,ar ARG,"FW,MF",Paris S-G,32-365,1988,19,17,1347,15.0,4,8,4,0,0,1,0,0.27,0.53,0.8,0.27,0.8,3.8,3.8,7.8,11.6,0.26,0.52,0.78,0.26,0.78,Matches
155,155,Boulaye Dia,sn SEN,"FW,MF",Reims,24-089,1996,22,21,1773,19.7,12,1,7,5,5,1,0,0.61,0.05,0.66,0.36,0.41,9.6,5.8,1.1,7.0,0.49,0.06,0.55,0.3,0.35,Matches
156,156,Abdou Diallo,fr FRA,DF,Paris S-G,24-285,1996,14,11,937,10.4,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches
157,157,Habib Diallo,sn SEN,FW,Metz,25-240,1995,4,1,143,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.24,0.21,0.45,0.24,0.45,Matches
158,158,Habib Diallo,sn SEN,FW,Strasbourg,25-240,1995,18,15,1396,15.5,7,3,6,1,1,1,0,0.45,0.19,0.64,0.39,0.58,5.2,4.4,2.6,7.0,0.33,0.17,0.5,0.29,0.45,Matches
159,159,Ibrahima Diallo,fr FRA,MF,Brest,21-342,1999,5,5,440,4.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.08,0.08,0.0,0.08,Matches
160,160,Stéphane Diarra,fr FRA,"FW,MF",Lorient,22-066,1998,9,2,170,1.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.05,0.07,0.13,0.05,0.13,Matches
161,161,Raphael Dias Belloli,br BRA,"FW,MF",Rennes,24-061,1996,6,5,404,4.5,1,2,1,0,0,0,0,0.22,0.45,0.67,0.22,0.67,1.2,1.2,1.0,2.2,0.27,0.23,0.5,0.27,0.5,Matches
162,162,Krepin Diatta,sn SEN,"MF,DF",Monaco,21-354,1999,4,2,204,2.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
163,163,Tristan Dingomé,cm CMR,MF,Reims,29-362,1991,1,0,15,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
164,164,Sinaly Diomande,ci CIV,DF,Lyon,19-310,2001,19,7,767,8.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,0.07,0.01,0.07,0.07,0.07,Matches
165,165,Lois Diony,fr FRA,FW,Angers,28-055,1992,22,10,921,10.2,3,1,2,1,1,0,0,0.29,0.1,0.39,0.2,0.29,2.8,2.1,0.5,2.5,0.28,0.04,0.32,0.2,0.25,Matches
166,166,Sofiane Diop,fr FRA,"MF,FW",Monaco,20-249,2000,24,19,1632,18.1,5,0,5,0,0,3,0,0.28,0.0,0.28,0.28,0.28,3.0,3.0,2.1,5.1,0.17,0.12,0.28,0.17,0.28,Matches
167,167,Yehvann Diouf,fr FRA,GK,Reims,21-089,1999,2,1,135,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
168,168,Assane Dioussé,sn SEN,DF,Saint-Étienne,23-146,1997,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
169,169,Axel Disasi,fr FRA,DF,Monaco,22-339,1998,18,15,1266,14.1,3,0,3,0,0,3,2,0.21,0.0,0.21,0.21,0.21,2.1,2.1,0.4,2.5,0.15,0.03,0.18,0.15,0.18,Matches
170,170,Tiago Djaló,pt POR,DF,Lille,20-310,2000,12,5,570,6.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.04,0.0,0.04,Matches
171,171,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,26-188,1994,20,19,1665,18.5,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.02,0.03,0.05,0.02,0.05,Matches
172,172,Mihai Dobre,ro ROU,"FW,MF",Dijon,22-167,1998,14,3,339,3.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.1,0.05,0.15,0.1,0.15,Matches
173,173,Jeremy Doku,be BEL,MF,Rennes,18-262,2002,17,13,1235,13.7,0,2,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,1.5,1.5,1.3,2.8,0.11,0.09,0.21,0.11,0.21,Matches
174,174,Kasper Dolberg,dk DEN,FW,Nice,23-130,1997,14,11,998,11.1,3,1,2,1,1,2,0,0.27,0.09,0.36,0.18,0.27,3.3,2.5,0.4,2.9,0.3,0.03,0.33,0.23,0.26,Matches
175,175,Keagan Dolly,za RSA,MF,Montpellier,28-022,1993,16,3,405,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.02,0.05,0.07,0.02,0.07,Matches
176,176,Anastasios Donis,gr GRE,MF,Reims,24-168,1996,3,1,97,1.1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
177,177,Lucas Douath,fr FRA,MF,Saint-Étienne,17-192,2003,20,7,815,9.1,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches
178,178,Cheick Doucouré,ml MLI,MF,Lens,21-036,2000,21,18,1579,17.5,2,1,2,0,0,6,0,0.11,0.06,0.17,0.11,0.17,0.8,0.8,1.0,1.8,0.05,0.06,0.1,0.05,0.1,Matches
179,179,Fodé Doucouré,ml MLI,DF,Reims,20-010,2001,4,2,221,2.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.07,0.1,0.17,0.07,0.17,Matches
180,180,Moussa Doumbia,ml MLI,"MF,FW",Reims,26-182,1994,16,4,506,5.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,0.08,0.14,0.22,0.08,0.22,Matches
181,181,Souleyman Doumbia,ci CIV,DF,Angers,24-142,1996,19,18,1614,17.9,0,1,0,0,0,6,0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,2.2,2.6,0.02,0.12,0.14,0.02,0.14,Matches
182,182,Mouhamadou Drammeh,fr FRA,MF,Reims,21-274,1999,4,1,158,1.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
183,183,Julian Draxler,de GER,MF,Paris S-G,27-146,1993,12,5,479,5.3,2,1,2,0,0,3,0,0.38,0.19,0.56,0.38,0.56,1.2,1.2,1.2,2.4,0.23,0.22,0.45,0.23,0.45,Matches
184,184,Matthieu Dreyer,fr FRA,GK,Lorient,31-330,1989,5,5,450,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
185,185,Leo Dubois,fr FRA,DF,Lyon,26-152,1994,23,22,1858,20.6,2,3,2,0,0,3,0,0.1,0.15,0.24,0.1,0.24,0.7,0.7,3.9,4.5,0.03,0.19,0.22,0.03,0.22,Matches
186,186,Haris Duljević,ba BIH,"FW,MF",Nîmes,27-089,1993,13,7,594,6.6,0,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,0.8,0.8,1.1,1.9,0.12,0.17,0.29,0.12,0.29,Matches
187,187,Jean-Kevin Duverne,fr FRA,DF,Brest,23-216,1997,21,18,1654,18.4,1,0,1,0,0,4,0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.6,1.2,0.04,0.03,0.07,0.04,0.07,Matches
188,188,Eric Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,20-084,2000,22,20,1666,18.5,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,3.1,3.1,1.5,4.6,0.17,0.08,0.25,0.17,0.25,Matches
189,189,Enzo Ebosse,fr FRA,DF,Angers,21-339,1999,6,3,260,2.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.21,0.21,0.0,0.21,Matches
190,190,Bruno Ecuele Manga,ga GAB,DF,Dijon,32-212,1988,24,24,2160,24.0,2,0,2,0,0,1,0,0.08,0.0,0.08,0.08,0.08,1.1,1.1,0.0,1.1,0.05,0.0,0.05,0.05,0.05,Matches
191,191,Hugo Ekitike,fr FRA,"MF,FW",Reims,18-238,2002,2,0,88,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.18,0.04,0.21,0.18,0.21,Matches
192,192,Niclas Eliasson,se SWE,"MF,FW",Nîmes,25-068,1995,15,11,985,10.9,3,0,3,0,0,1,0,0.27,0.0,0.27,0.27,0.27,2.1,2.1,2.2,4.3,0.19,0.2,0.39,0.19,0.39,Matches
193,193,Sepe Elye Wahi,fr FRA,"FW,DF",Montpellier,18-042,2003,6,0,147,1.6,2,0,2,0,0,0,0,1.22,0.0,1.22,1.22,1.22,0.9,0.9,0.1,0.9,0.52,0.03,0.56,0.52,0.56,Matches
194,194,Renaud Emond,be BEL,FW,Nantes,29-070,1991,13,3,279,3.1,2,0,2,0,0,1,0,0.65,0.0,0.65,0.65,0.65,1.3,1.3,0.0,1.3,0.42,0.02,0.43,0.42,0.43,Matches
195,195,Yoann Etienne,fr FRA,DF,Lorient,23-270,1997,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,Matches
196,196,Fábio,br BRA,DF,Nantes,30-219,1990,19,17,1335,14.8,0,1,0,0,0,5,1,0.0,0.07,0.07,0.0,0.07,0.3,0.3,0.5,0.8,0.02,0.03,0.05,0.02,0.05,Matches
197,197,Cesc Fàbregas,es ESP,MF,Monaco,33-285,1987,11,5,552,6.1,1,2,0,1,1,2,0,0.16,0.33,0.49,0.0,0.33,2.3,1.5,2.3,3.8,0.37,0.37,0.74,0.25,0.62,Matches
198,198,Bandiougou Fadiga,fr FRA,"FW,MF",Paris S-G,20-029,2001,6,0,63,0.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.07,0.0,0.07,0.07,0.07,Matches
199,199,Wout Faes,be BEL,DF,Reims,22-316,1998,21,21,1841,20.5,1,0,1,0,0,8,1,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.1,0.7,0.03,0.0,0.04,0.03,0.04,Matches
200,200,Romain Faivre,fr FRA,"MF,FW",Brest,22-214,1998,24,22,1922,21.4,5,3,4,1,1,0,0,0.23,0.14,0.37,0.19,0.33,4.9,4.1,4.9,9.0,0.23,0.23,0.46,0.19,0.42,Matches
201,201,Wuilker Faríñez,ve VEN,GK,Lens,22-364,1998,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
202,202,Julien Faussurier,fr FRA,DF,Brest,34-030,1987,10,5,561,6.2,0,3,0,0,0,2,0,0.0,0.48,0.48,0.0,0.48,0.2,0.2,1.6,1.8,0.04,0.25,0.29,0.04,0.29,Matches
203,203,Zinedine Ferhat,dz ALG,"FW,MF",Nîmes,27-349,1993,20,20,1793,19.9,4,4,4,0,0,1,0,0.2,0.2,0.4,0.2,0.4,1.8,1.8,2.8,4.6,0.09,0.14,0.23,0.09,0.23,Matches
204,204,Jordan Ferri,fr FRA,MF,Montpellier,28-338,1992,23,20,1686,18.7,0,1,0,0,0,4,0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.7,0.8,0.01,0.04,0.04,0.01,0.04,Matches
205,205,Alessandro Florenzi,it ITA,DF,Paris S-G,29-339,1991,16,14,1186,13.2,2,1,2,0,0,1,0,0.15,0.08,0.23,0.15,0.23,2.0,2.0,2.0,4.0,0.15,0.15,0.3,0.15,0.3,Matches
206,206,Mamadou Fofana,ml MLI,"MF,DF",Metz,23-023,1998,14,9,935,10.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
207,207,Seko Fofana,ci CIV,MF,Lens,25-282,1995,18,13,1236,13.7,0,2,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,0.9,0.9,1.6,2.5,0.07,0.12,0.18,0.07,0.18,Matches
208,208,Wesley Fofana,fr FRA,DF,Saint-Étienne,20-058,2000,4,3,315,3.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.06,0.0,0.06,0.06,0.06,Matches
209,209,Youssouf Fofana,fr FRA,MF,Monaco,22-034,1999,21,21,1709,19.0,0,1,0,0,0,8,1,0.0,0.05,0.05,0.0,0.05,1.4,1.4,1.7,3.1,0.07,0.09,0.16,0.07,0.16,Matches
210,210,Thomas Foket,be BEL,DF,Reims,26-141,1994,23,23,2070,23.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,1.0,0.01,0.04,0.04,0.01,0.04,Matches
211,211,Lamine Fomba,fr FRA,MF,Nîmes,23-018,1998,19,13,1164,12.9,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.2,1.6,0.11,0.01,0.13,0.11,0.13,Matches
212,212,Thomas Fontaine,mg MAD,DF,Lorient,29-281,1991,4,4,320,3.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches
